Date,Open,High,Low,Close,Volume
2015-01-02,16.778061750413144,17.113622665405273,16.778061750413144,17.113622665405273,480355
2015-01-05,16.94584082525735,17.113620461102396,16.94584082525735,17.02972984313965,9995
2015-01-07,17.029731186749995,17.071677299081056,16.778060913085938,16.778060913085938,17400
2015-01-08,17.113620038567294,17.95252299732138,17.029729422675803,17.533071517944336,155975
2015-01-09,17.868635177612305,17.910581292162213,17.281403974639517,17.868635177612305,57710
2015-01-12,17.784744824300333,18.120305715308152,17.784744824300333,18.078359603881836,58415
2015-01-13,18.120307064669777,18.120307064669777,17.826690663143054,17.868635177612305,46055
2015-01-14,18.12030484132719,18.12030484132719,17.616962729052453,17.70085334777832,31990
2015-01-15,17.952523603875456,17.952523603875456,17.70085334777832,17.70085334777832,51455
2015-01-16,17.658908925251637,18.371976852416992,17.44918315844304,18.371976852416992,69475
2015-01-19,18.2880837343773,18.2880837343773,17.952522873211556,18.162248611450195,23675
2015-01-20,18.162248611450195,18.2880837343773,18.162248611450195,18.162248611450195,21000
2015-01-21,18.12030359840007,19.630328231566597,18.12030359840007,19.294767379760742,150675
2015-01-22,19.588388741411215,21.14035987854004,19.588388741411215,21.14035987854004,170825
2015-01-23,21.140357096687033,21.769534372182715,20.469233709443312,20.88868522644043,155285
2015-01-26,20.972578609630688,21.517865333464933,20.888687975176012,21.14035987854004,92965
2015-01-27,21.475920241891146,21.475920241891146,20.888687416495088,20.972578048706055,82285
2015-01-28,21.308135696527454,21.308135696527454,20.972574819432626,21.182300567626953,37965
2015-01-29,21.182301894237096,21.182301894237096,20.762850371578935,21.0145206451416,42135
2015-01-30,20.97257806101161,20.97257806101161,20.637017132051568,20.930633544921875,105315
2015-02-02,21.517863451672124,22.188986868537288,21.517863451672124,21.937314987182617,212410
2015-02-03,21.937314501691617,23.237615193045784,21.937314501691617,22.482601165771484,209190
2015-02-04,22.944001323564105,23.48928804750796,22.31482396514871,22.6503849029541,115840
2015-02-05,22.650382416294793,22.650382416294793,22.147040264805458,22.482601165771484,84640
2015-02-06,22.65038154559253,22.65038154559253,21.853423036363544,22.14703941345215,96340
2015-02-09,22.14704047259581,22.14704047259581,21.559809290415824,21.811479568481445,57125
2015-02-10,21.811479568481445,21.937314707514254,21.64369831638396,21.811479568481445,42440
2015-02-11,21.811478707023284,21.97925995249414,21.47591781616211,21.47591781616211,41605
2015-02-12,21.643696418228423,22.063147911605565,21.51786129023137,21.853422164916992,57275
2015-02-13,21.853423210689826,21.89536932208311,21.47591780863355,21.51786231994629,59660
2015-02-16,21.643695831298828,21.643695831298828,21.475916198546063,21.643695831298828,40225
2015-02-17,22.818163388639167,22.985943037036463,22.2309306190472,22.314821243286133,136115
2015-02-18,21.643697849455233,22.48260089168343,21.643697849455233,22.314821243286133,49810
2015-02-19,21.72758704794136,21.979258904143588,21.72758704794136,21.769533157348633,74470
2015-02-20,21.72758704794136,21.811477666675437,21.4759167918196,21.769533157348633,44950
2015-02-23,21.72758644771542,21.81147706413201,21.14035533296012,21.643695831298828,54405
2015-02-24,21.979259490966797,21.979259490966797,21.14035648138914,21.979259490966797,36290
