Date,Open,High,Low,Close,Volume
2015-01-02,103.46944098073668,103.58609285153285,100.43651795388513,101.2530746459961,1780675
2015-01-05,101.31140482768555,101.83633508312805,99.85326594073003,100.6698226928711,699752
2015-01-07,99.7949447631836,101.25308367293879,99.15336261833727,99.7949447631836,1248595
2015-01-08,101.31140106520249,102.47791341213772,100.14489512172968,102.18628692626953,1191758
2015-01-09,101.95297398996306,103.11948623179252,100.90311361266272,102.06962585449219,1209034
2015-01-12,102.82785306196085,103.2944605186853,95.3621913855262,98.62841796875,4272775
2015-01-13,98.57009620787201,99.09502640011902,96.5870273042124,98.045166015625,3154178
2015-01-14,97.40359601294314,98.6867602869014,96.58703925804704,96.82034301757812,2077654
2015-01-15,97.40358898316255,98.86172776980146,96.2370830766212,98.51177215576172,2247649
2015-01-16,97.98684883878049,98.6867536669612,96.99531112901741,98.22014617919922,1452464
2015-01-19,98.86173526237953,102.36126605415204,98.68676064382971,100.96145629882812,1615700
2015-01-20,101.13642061446713,101.66135082010389,99.73661100174381,100.43651580810547,1563652
2015-01-21,100.49484214686537,105.45251150865208,100.02824106036725,105.21920776367188,1963017
2015-01-22,105.0442344776573,108.66041695647677,104.75260799449582,107.20227813720703,2781547
2015-01-23,106.15241398702933,106.85231880299273,104.46097788207298,106.2690658569336,2700239
2015-01-26,105.68581885633901,108.77706476712336,105.62748971637444,108.60209655761719,1790365
2015-01-27,108.48543135060702,111.92663907452358,108.19380487979282,108.83538055419922,2679591
2015-01-28,109.36031271756988,123.5917385367326,103.81939686614704,120.2671890258789,8289032
2015-01-29,117.817531356012,120.15054341002113,115.89279128868415,119.74227142333984,3332573
2015-01-30,119.56729146052928,120.90877852629252,118.92571570135264,119.15901947021484,2402843
2015-02-02,119.21734765832004,121.08376508757748,118.92572113564792,120.32553100585938,1779783
2015-02-03,120.79212762836511,123.8250508737096,120.5005011320969,123.5334243774414,1842567
2015-02-04,125.69145552508989,129.19098593617397,125.2831707871168,126.0414047241211,4733943
2015-02-05,125.34151009443538,128.72438233626534,122.77518173925282,127.96614837646484,2922703
2015-02-06,127.61620156102143,130.59080191533187,126.39137290114782,130.3574981689453,1529168
2015-02-09,129.48262440235948,130.0658773904363,127.55788441893591,129.13267517089844,1197879
2015-02-10,129.13266355248768,129.24930901683805,127.09126547096368,129.0743408203125,1334434
2015-02-11,128.7826998444351,129.42428831065925,125.74977693522408,126.50801086425781,1191213
2015-02-12,127.03294898973184,129.94922661815784,126.56634149552174,128.0828094482422,1891694
2015-02-13,128.3160955592015,129.13265215837683,127.32455797201611,127.67450714111328,1019056
2015-02-16,127.61620766891502,128.89937193199282,126.79965092094284,128.84104919433594,603832
2015-02-17,128.78269018235673,128.8410257163087,126.68298236085081,127.67450714111328,572586
2015-02-18,127.67450714111327,128.1994372982205,126.85795054193792,127.67450714111328,1273702
2015-02-19,127.44123674656869,127.49955948298565,123.88337052818453,125.2831802368164,1832540
